"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"860Z200US02632","ZCTA5 02632","11475",
"860Z200US02633","ZCTA5 02633","4664",
"860Z200US02635","ZCTA5 02635","3632",
"860Z200US02637","ZCTA5 02637","267",
"860Z200US02638","ZCTA5 02638","2968",
"860Z200US02639","ZCTA5 02639","3238",
"860Z200US02641","ZCTA5 02641","332",
"860Z200US02642","ZCTA5 02642","5752",
"860Z200US02643","ZCTA5 02643","13",
"860Z200US02644","ZCTA5 02644","3954",
"860Z200US02645","ZCTA5 02645","10436",
"860Z200US02646","ZCTA5 02646","1926",
"860Z200US02647","ZCTA5 02647","136",
"860Z200US02648","ZCTA5 02648","7325",
"860Z200US02649","ZCTA5 02649","15060",
"860Z200US02650","ZCTA5 02650","829",
"860Z200US02652","ZCTA5 02652","1402",
"860Z200US02653","ZCTA5 02653","6307",
"860Z200US02655","ZCTA5 02655","3591",
"860Z200US02657","ZCTA5 02657","3664",
"860Z200US02659","ZCTA5 02659","1100",
"860Z200US02660","ZCTA5 02660","6662",
"860Z200US02663","ZCTA5 02663","257",
"860Z200US02664","ZCTA5 02664","9935",
"860Z200US02666","ZCTA5 02666","1052",
"860Z200US02667","ZCTA5 02667","3309",
"860Z200US02668","ZCTA5 02668","3222",
"860Z200US02670","ZCTA5 02670","1463",
"860Z200US02671","ZCTA5 02671","1216",
"860Z200US02672","ZCTA5 02672","297",
"860Z200US02673","ZCTA5 02673","8892",
"860Z200US02675","ZCTA5 02675","6712",
"860Z200US02702","ZCTA5 02702","4267",
"860Z200US02703","ZCTA5 02703","46389",
"860Z200US02713","ZCTA5 02713","39",
"860Z200US02715","ZCTA5 02715","4036",
"860Z200US02717","ZCTA5 02717","4951",
"860Z200US02718","ZCTA5 02718","6882",
"860Z200US02719","ZCTA5 02719","15924",
"860Z200US02720","ZCTA5 02720","31209",
"860Z200US02721","ZCTA5 02721","28075",
"860Z200US02723","ZCTA5 02723","16084",
"860Z200US02724","ZCTA5 02724","18050",
"860Z200US02725","ZCTA5 02725","2632",
"860Z200US02726","ZCTA5 02726","15671",
"860Z200US02738","ZCTA5 02738","5347",
"860Z200US02739","ZCTA5 02739","6508",
"860Z200US02740","ZCTA5 02740","45166",
"860Z200US02743","ZCTA5 02743","10434",
"860Z200US02744","ZCTA5 02744","13055",
"860Z200US02745","ZCTA5 02745","25336",
"860Z200US02746","ZCTA5 02746","17355",
"860Z200US02747","ZCTA5 02747","22326",
"860Z200US02748","ZCTA5 02748","11888",
"860Z200US02760","ZCTA5 02760","28716",
"860Z200US02762","ZCTA5 02762","9945",
"860Z200US02763","ZCTA5 02763","2118",
"860Z200US02764","ZCTA5 02764","4081",
"860Z200US02766","ZCTA5 02766","19202",
"860Z200US02767","ZCTA5 02767","15376",
"860Z200US02769","ZCTA5 02769","12521",
"860Z200US02770","ZCTA5 02770","5560",
"860Z200US02771","ZCTA5 02771","15512",
"860Z200US02777","ZCTA5 02777","17133",
"860Z200US02779","ZCTA5 02779","6764",
"860Z200US02780","ZCTA5 02780","52299",
"860Z200US02790","ZCTA5 02790","16458",
"860Z200US02791","ZCTA5 02791","312",
"860Z200US02802","ZCTA5 02802","814",
"860Z200US02804","ZCTA5 02804","2782",
"860Z200US02806","ZCTA5 02806","17153",
"860Z200US02807","ZCTA5 02807","1410",
"860Z200US02808","ZCTA5 02808","2332",
"860Z200US02809","ZCTA5 02809","22493",
"860Z200US02812","ZCTA5 02812","1220",
"860Z200US02813","ZCTA5 02813","8021",
"860Z200US02814","ZCTA5 02814","7549",
"860Z200US02815","ZCTA5 02815","247",
"860Z200US02816","ZCTA5 02816","33206",
"860Z200US02817","ZCTA5 02817","6528",
"860Z200US02818","ZCTA5 02818","19907",
"860Z200US02822","ZCTA5 02822","5960",
"860Z200US02823","ZCTA5 02823","151",
"860Z200US02824","ZCTA5 02824","404",
"860Z200US02825","ZCTA5 02825","5265",
"860Z200US02826","ZCTA5 02826","822",
"860Z200US02827","ZCTA5 02827","2224",
"860Z200US02828","ZCTA5 02828","7469",
"860Z200US02829","ZCTA5 02829","122",
"860Z200US02830","ZCTA5 02830","6474",
"860Z200US02831","ZCTA5 02831","3860",
"860Z200US02832","ZCTA5 02832","4887",
"860Z200US02833","ZCTA5 02833","469",
"860Z200US02835","ZCTA5 02835","5559",
"860Z200US02836","ZCTA5 02836","158",
"860Z200US02837","ZCTA5 02837","3616",
"860Z200US02838","ZCTA5 02838","3801",
"860Z200US02839","ZCTA5 02839","1870",
"860Z200US02840","ZCTA5 02840","23902",
"860Z200US02841","ZCTA5 02841","1220",
"860Z200US02842","ZCTA5 02842","17115",
"860Z200US02852","ZCTA5 02852","23579",
"860Z200US02857","ZCTA5 02857","8339",
"860Z200US02858","ZCTA5 02858","580",
"860Z200US02859","ZCTA5 02859","6701",
"860Z200US02860","ZCTA5 02860","47894",
"860Z200US02861","ZCTA5 02861","27833",
"860Z200US02863","ZCTA5 02863","22596",
"860Z200US02864","ZCTA5 02864","36376",
"860Z200US02865","ZCTA5 02865","17902",
"860Z200US02871","ZCTA5 02871","17640",
"860Z200US02872","ZCTA5 02872","231",
"860Z200US02873","ZCTA5 02873","266",
"860Z200US02874","ZCTA5 02874","6137",
"860Z200US02875","ZCTA5 02875","350",
"860Z200US02876","ZCTA5 02876","753",
"860Z200US02878","ZCTA5 02878","16359",
"860Z200US02879","ZCTA5 02879","20982",
"860Z200US02881","ZCTA5 02881","8443",
"860Z200US02882","ZCTA5 02882","12919",
"860Z200US02885","ZCTA5 02885","11147",
"860Z200US02886","ZCTA5 02886","29373",
"860Z200US02888","ZCTA5 02888","19578",
"860Z200US02889","ZCTA5 02889","28277",
"860Z200US02891","ZCTA5 02891","21803",
"860Z200US02892","ZCTA5 02892","5420",
"860Z200US02893","ZCTA5 02893","31030",
"860Z200US02894","ZCTA5 02894","814",
"860Z200US02895","ZCTA5 02895","43269",
"860Z200US02896","ZCTA5 02896","11154",
"860Z200US02898","ZCTA5 02898","1887",
"860Z200US02903","ZCTA5 02903","13264",
"860Z200US02904","ZCTA5 02904","31542",
"860Z200US02905","ZCTA5 02905","26334",
"860Z200US02906","ZCTA5 02906","25559",
"860Z200US02907","ZCTA5 02907","29827",
"860Z200US02908","ZCTA5 02908","38507",
"860Z200US02909","ZCTA5 02909","46119",
"860Z200US02910","ZCTA5 02910","21907",
"860Z200US02911","ZCTA5 02911","16384",
"860Z200US02912","ZCTA5 02912","4739",
"860Z200US02914","ZCTA5 02914","22140",
"860Z200US02915","ZCTA5 02915","16603",
"860Z200US02916","ZCTA5 02916","8350",
"860Z200US02917","ZCTA5 02917","14738",
"860Z200US02918","ZCTA5 02918","3125",
"860Z200US02919","ZCTA5 02919","29473",
"860Z200US02920","ZCTA5 02920","37791",
"860Z200US02921","ZCTA5 02921","12406",
"860Z200US03031","ZCTA5 03031","11763",
"860Z200US03032","ZCTA5 03032","5930",
"860Z200US03033","ZCTA5 03033","5639",
"860Z200US03034","ZCTA5 03034","4066",
"860Z200US03036","ZCTA5 03036","5251",
"860Z200US03037","ZCTA5 03037","4802",
"860Z200US03038","ZCTA5 03038","34482",
"860Z200US03042","ZCTA5 03042","7146",
"860Z200US03043","ZCTA5 03043","1610",
"860Z200US03044","ZCTA5 03044","4739",
"860Z200US03045","ZCTA5 03045","14107",
"860Z200US03046","ZCTA5 03046","3005",
"860Z200US03047","ZCTA5 03047","1727",
"860Z200US03048","ZCTA5 03048","3353",
"860Z200US03049","ZCTA5 03049","8342",
"860Z200US03051","ZCTA5 03051","25394",
"860Z200US03052","ZCTA5 03052","8478",
"860Z200US03053","ZCTA5 03053","25646",
"860Z200US03054","ZCTA5 03054","26622",
"860Z200US03055","ZCTA5 03055","16120",
"860Z200US03057","ZCTA5 03057","2612",
"860Z200US03060","ZCTA5 03060","31251",
"860Z200US03062","ZCTA5 03062","28966",
"860Z200US03063","ZCTA5 03063","16036",
"860Z200US03064","ZCTA5 03064","15069",
"860Z200US03070","ZCTA5 03070","6134",
"860Z200US03071","ZCTA5 03071","5198",
"860Z200US03076","ZCTA5 03076","14222",
"860Z200US03077","ZCTA5 03077","10684",
"860Z200US03079","ZCTA5 03079","30095",
"860Z200US03082","ZCTA5 03082","1621",
"860Z200US03084","ZCTA5 03084","1382",
"860Z200US03086","ZCTA5 03086","3982",
"860Z200US03087","ZCTA5 03087","15817",
"860Z200US03101","ZCTA5 03101","3885",
"860Z200US03102","ZCTA5 03102","33396",
"860Z200US03103","ZCTA5 03103","38039",
"860Z200US03104","ZCTA5 03104","34324",
"860Z200US03106","ZCTA5 03106","14799",
"860Z200US03109","ZCTA5 03109","10580",
"860Z200US03110","ZCTA5 03110","23322",
"860Z200US03215","ZCTA5 03215","510",
"860Z200US03216","ZCTA5 03216","2327",
"860Z200US03217","ZCTA5 03217","1938",
"860Z200US03218","ZCTA5 03218","1116",
"860Z200US03220","ZCTA5 03220","7368",
"860Z200US03221","ZCTA5 03221","2307",
"860Z200US03222","ZCTA5 03222","5743",
"860Z200US03223","ZCTA5 03223","3410",
"860Z200US03224","ZCTA5 03224","2368",
"860Z200US03225","ZCTA5 03225","3799",
"860Z200US03226","ZCTA5 03226","1145",
"860Z200US03227","ZCTA5 03227","1113",
"860Z200US03229","ZCTA5 03229","5919",
"860Z200US03230","ZCTA5 03230","1256",
"860Z200US03231","ZCTA5 03231","85",
"860Z200US03233","ZCTA5 03233","115",
"860Z200US03234","ZCTA5 03234","4817",
"860Z200US03235","ZCTA5 03235","8856",
"860Z200US03237","ZCTA5 03237","2478",
"860Z200US03238","ZCTA5 03238","44",
"860Z200US03240","ZCTA5 03240","1385",
"860Z200US03241","ZCTA5 03241","953",
"860Z200US03242","ZCTA5 03242","6185",
"860Z200US03243","ZCTA5 03243","1076",
"860Z200US03244","ZCTA5 03244","8001",
"860Z200US03245","ZCTA5 03245","2017",
"860Z200US03246","ZCTA5 03246","16905",
"860Z200US03249","ZCTA5 03249","7698",
"860Z200US03251","ZCTA5 03251","1631",
"860Z200US03253","ZCTA5 03253","6558",
"860Z200US03254","ZCTA5 03254","4910",
"860Z200US03255","ZCTA5 03255","2158",
"860Z200US03256","ZCTA5 03256","2373",
"860Z200US03257","ZCTA5 03257","4513",
"860Z200US03258","ZCTA5 03258","2625",
"860Z200US03259","ZCTA5 03259","236",
"860Z200US03260","ZCTA5 03260","798",
"860Z200US03261","ZCTA5 03261","4685",
"860Z200US03262","ZCTA5 03262","1362",
"860Z200US03263","ZCTA5 03263","4094",
"860Z200US03264","ZCTA5 03264","7054",
"860Z200US03266","ZCTA5 03266","2098",
"860Z200US03268","ZCTA5 03268","1236",
"860Z200US03269","ZCTA5 03269","3026",
"860Z200US03273","ZCTA5 03273","259",
"860Z200US03275","ZCTA5 03275","11946",
"860Z200US03276","ZCTA5 03276","8766",
"860Z200US03278","ZCTA5 03278","3126",
"860Z200US03279","ZCTA5 03279","781",
"860Z200US03280","ZCTA5 03280","1195",
"860Z200US03281","ZCTA5 03281","9092",
"860Z200US03282","ZCTA5 03282","845",
"860Z200US03284","ZCTA5 03284","902",
"860Z200US03285","ZCTA5 03285","2708",
"860Z200US03287","ZCTA5 03287","1407",
"860Z200US03290","ZCTA5 03290","5129",
"860Z200US03291","ZCTA5 03291","73",
"860Z200US03293","ZCTA5 03293","72",
"860Z200US03301","ZCTA5 03301","33352",
"860Z200US03303","ZCTA5 03303","16516",
"860Z200US03304","ZCTA5 03304","8229",
"860Z200US03307","ZCTA5 03307","5600",
"860Z200US03431","ZCTA5 03431","24978",
"860Z200US03440","ZCTA5 03440","2726",
"860Z200US03441","ZCTA5 03441","354",
"860Z200US03442","ZCTA5 03442","1501",
"860Z200US03443","ZCTA5 03443","616",
"860Z200US03444","ZCTA5 03444","1508",
"860Z200US03445","ZCTA5 03445","666",
"860Z200US03446","ZCTA5 03446","6351",
"860Z200US03447","ZCTA5 03447","2351",
"860Z200US03448","ZCTA5 03448","752",
"860Z200US03449","ZCTA5 03449","1763",
"860Z200US03450","ZCTA5 03450","975",
"860Z200US03451","ZCTA5 03451","3948",
"860Z200US03452","ZCTA5 03452","5320",
"860Z200US03455","ZCTA5 03455","2132",
"860Z200US03456","ZCTA5 03456","749",
"860Z200US03457","ZCTA5 03457","803",
"860Z200US03458","ZCTA5 03458","6794",
"860Z200US03461","ZCTA5 03461","6476",
"860Z200US03462","ZCTA5 03462","1710",
"860Z200US03464","ZCTA5 03464","1194",
"860Z200US03465","ZCTA5 03465","2130",
"860Z200US03466","ZCTA5 03466","1226",
"860Z200US03467","ZCTA5 03467","1706",
"860Z200US03470","ZCTA5 03470","4993",
"860Z200US03561","ZCTA5 03561","6005",
"860Z200US03570","ZCTA5 03570","9429",
"860Z200US03574","ZCTA5 03574","2514",
"860Z200US03575","ZCTA5 03575","107",
"860Z200US03576","ZCTA5 03576","2939",
"860Z200US03579","ZCTA5 03579","458",
"860Z200US03580","ZCTA5 03580","1344",
"860Z200US03581","ZCTA5 03581","3053",
"860Z200US03582","ZCTA5 03582","2337",
"860Z200US03583","ZCTA5 03583","1038",
"860Z200US03584","ZCTA5 03584","3490",
"860Z200US03585","ZCTA5 03585","2626",
"860Z200US03586","ZCTA5 03586","654",
"860Z200US03588","ZCTA5 03588","1664",
"860Z200US03590","ZCTA5 03590","910",
"860Z200US03592","ZCTA5 03592","1094",
"860Z200US03593","ZCTA5 03593","329",
"860Z200US03595","ZCTA5 03595","713",
"860Z200US03597","ZCTA5 03597","374",
"860Z200US03598","ZCTA5 03598","3393",
"860Z200US03601","ZCTA5 03601","376",
"860Z200US03602","ZCTA5 03602","2599",
"860Z200US03603","ZCTA5 03603","5127",
"860Z200US03604","ZCTA5 03604","15",
"860Z200US03605","ZCTA5 03605","1104",
"860Z200US03607","ZCTA5 03607","314",
"860Z200US03608","ZCTA5 03608","2811",
"860Z200US03609","ZCTA5 03609","807",
"860Z200US03740","ZCTA5 03740","1071",
"860Z200US03741","ZCTA5 03741","4071",
"860Z200US03743","ZCTA5 03743","13540",
"860Z200US03745","ZCTA5 03745","1616",
"860Z200US03748","ZCTA5 03748","4626",
"860Z200US03750","ZCTA5 03750","938",
"860Z200US03751","ZCTA5 03751","399",
"860Z200US03752","ZCTA5 03752","784",
"860Z200US03753","ZCTA5 03753","3476",
"860Z200US03755","ZCTA5 03755","10926",
"860Z200US03765","ZCTA5 03765","487",
"860Z200US03766","ZCTA5 03766","9838",
"860Z200US03768","ZCTA5 03768","1736",
"860Z200US03770","ZCTA5 03770","583",
"860Z200US03771","ZCTA5 03771","864",
"860Z200US03773","ZCTA5 03773","7801",
"860Z200US03774","ZCTA5 03774","1808",
"860Z200US03777","ZCTA5 03777","1237",
"860Z200US03779","ZCTA5 03779","769",
"860Z200US03780","ZCTA5 03780","475",
"860Z200US03781","ZCTA5 03781","1876",
"860Z200US03782","ZCTA5 03782","3030",
"860Z200US03784","ZCTA5 03784","4444",
"860Z200US03785","ZCTA5 03785","2245",
"860Z200US03801","ZCTA5 03801","22767",
"860Z200US03809","ZCTA5 03809","3644",
"860Z200US03810","ZCTA5 03810","2246",
"860Z200US03811","ZCTA5 03811","7081",
"860Z200US03812","ZCTA5 03812","936",
"860Z200US03813","ZCTA5 03813","3681",
"860Z200US03814","ZCTA5 03814","2357",
"860Z200US03816","ZCTA5 03816","1304",
"860Z200US03817","ZCTA5 03817","452",
"860Z200US03818","ZCTA5 03818","3478",
"860Z200US03819","ZCTA5 03819","4208",
"860Z200US03820","ZCTA5 03820","32800",
"860Z200US03823","ZCTA5 03823","1928",
"860Z200US03824","ZCTA5 03824","15498",
"860Z200US03825","ZCTA5 03825","9326",
"860Z200US03826","ZCTA5 03826","2693",
"860Z200US03827","ZCTA5 03827","3307",
"860Z200US03830","ZCTA5 03830","1611",
"860Z200US03832","ZCTA5 03832","405",
"860Z200US03833","ZCTA5 03833","22662",
"860Z200US03835","ZCTA5 03835","6758",
"860Z200US03836","ZCTA5 03836","1689",
"860Z200US03837","ZCTA5 03837","1471",
"860Z200US03838","ZCTA5 03838","1150",
"860Z200US03839","ZCTA5 03839","4058",
"860Z200US03840","ZCTA5 03840","4076",
"860Z200US03841","ZCTA5 03841","6486",
"860Z200US03842","ZCTA5 03842","16048",
"860Z200US03844","ZCTA5 03844","2428",
"860Z200US03845","ZCTA5 03845","1093",
"860Z200US03846","ZCTA5 03846","995",
"860Z200US03847","ZCTA5 03847","326",
"860Z200US03848","ZCTA5 03848","6202",
"860Z200US03849","ZCTA5 03849","1446",
"860Z200US03850","ZCTA5 03850","340",
"860Z200US03851","ZCTA5 03851","3891",
"860Z200US03852","ZCTA5 03852","591",
"860Z200US03853","ZCTA5 03853","769",
"860Z200US03854","ZCTA5 03854","1000",
"860Z200US03855","ZCTA5 03855","2693",
"860Z200US03856","ZCTA5 03856","1769",
"860Z200US03857","ZCTA5 03857","9430",
"860Z200US03858","ZCTA5 03858","4820",
"860Z200US03860","ZCTA5 03860","3910",
"860Z200US03861","ZCTA5 03861","4499",
"860Z200US03862","ZCTA5 03862","4597",
"860Z200US03864","ZCTA5 03864","1999",
"860Z200US03865","ZCTA5 03865","7830",
"860Z200US03867","ZCTA5 03867","22369",
"860Z200US03868","ZCTA5 03868","6065",
"860Z200US03869","ZCTA5 03869","2456",
"860Z200US03870","ZCTA5 03870","5234",
"860Z200US03871","ZCTA5 03871","250",
"860Z200US03872","ZCTA5 03872","3981",
"860Z200US03873","ZCTA5 03873","6557",
"860Z200US03874","ZCTA5 03874","8542",
"860Z200US03875","ZCTA5 03875","973",
"860Z200US03878","ZCTA5 03878","11919",
"860Z200US03882","ZCTA5 03882","1682",
"860Z200US03883","ZCTA5 03883","300",
"860Z200US03884","ZCTA5 03884","4230",
"860Z200US03885","ZCTA5 03885","7660",
"860Z200US03886","ZCTA5 03886","1977",
"860Z200US03887","ZCTA5 03887","2151",
"860Z200US03890","ZCTA5 03890","177",
"860Z200US03894","ZCTA5 03894","6382",
"860Z200US03897","ZCTA5 03897","55",
"860Z200US03901","ZCTA5 03901","7937",
"860Z200US03902","ZCTA5 03902","2362",
"860Z200US03903","ZCTA5 03903","6717",
"860Z200US03904","ZCTA5 03904","8148",
"860Z200US03905","ZCTA5 03905","1922",
"860Z200US03906","ZCTA5 03906","4990",
"860Z200US03907","ZCTA5 03907","1577",
"860Z200US03908","ZCTA5 03908","7468",
"860Z200US03909","ZCTA5 03909","10938",
"860Z200US03910","ZCTA5 03910","116",
"860Z200US03911","ZCTA5 03911","307",
"860Z200US04001","ZCTA5 04001","2665",
"860Z200US04002","ZCTA5 04002","7589",
"860Z200US04003","ZCTA5 04003","363",
"860Z200US04005","ZCTA5 04005","24581",
"860Z200US04006","ZCTA5 04006","100",
"860Z200US04008","ZCTA5 04008","3047",
"860Z200US04009","ZCTA5 04009","5298",
"860Z200US04010","ZCTA5 04010","1631",
"860Z200US04011","ZCTA5 04011","21756",
"860Z200US04015","ZCTA5 04015","3646",
"860Z200US04017","ZCTA5 04017","396",
"860Z200US04019","ZCTA5 04019","72",
"860Z200US04020","ZCTA5 04020","1508",
"860Z200US04021","ZCTA5 04021","6729",
"860Z200US04022","ZCTA5 04022","1197",
"860Z200US04024","ZCTA5 04024","572",
"860Z200US04027","ZCTA5 04027","6469",
"860Z200US04029","ZCTA5 04029","1917",
"860Z200US04030","ZCTA5 04030","2239",
"860Z200US04032","ZCTA5 04032","8737",
"860Z200US04037","ZCTA5 04037","3762",
"860Z200US04038","ZCTA5 04038","18336",
"860Z200US04039","ZCTA5 04039","7922",
"860Z200US04040","ZCTA5 04040","2853",
"860Z200US04041","ZCTA5 04041","1609",
"860Z200US04042","ZCTA5 04042","4745",
"860Z200US04043","ZCTA5 04043","11536",
"860Z200US04046","ZCTA5 04046","7893",
"860Z200US04047","ZCTA5 04047","1791",
"860Z200US04048","ZCTA5 04048","3188",
"860Z200US04049","ZCTA5 04049","3892",
"860Z200US04050","ZCTA5 04050","234",
"860Z200US04051","ZCTA5 04051","1095",
"860Z200US04055","ZCTA5 04055","3925",
"860Z200US04056","ZCTA5 04056","167",
"860Z200US04057","ZCTA5 04057","120",
"860Z200US04061","ZCTA5 04061","3437",
"860Z200US04062","ZCTA5 04062","18464",
"860Z200US04063","ZCTA5 04063","508",
"860Z200US04064","ZCTA5 04064","8452",
"860Z200US04066","ZCTA5 04066","579",
"860Z200US04068","ZCTA5 04068","1600",
"860Z200US04069","ZCTA5 04069","1566",
"860Z200US04071","ZCTA5 04071","4915",
"860Z200US04072","ZCTA5 04072","20381",
"860Z200US04073","ZCTA5 04073","17283",
"860Z200US04074","ZCTA5 04074","21952",
"860Z200US04076","ZCTA5 04076","2927",
"860Z200US04079","ZCTA5 04079","4089",
"860Z200US04083","ZCTA5 04083","4699",
"860Z200US04084","ZCTA5 04084","8253",
"860Z200US04085","ZCTA5 04085","1991",
"860Z200US04086","ZCTA5 04086","9560",
"860Z200US04087","ZCTA5 04087","2269",
"860Z200US04088","ZCTA5 04088","1533",
"860Z200US04090","ZCTA5 04090","11314",
"860Z200US04091","ZCTA5 04091","942",
"860Z200US04092","ZCTA5 04092","20400",
"860Z200US04093","ZCTA5 04093","8376",
"860Z200US04095","ZCTA5 04095","1481",
"860Z200US04096","ZCTA5 04096","8990",
"860Z200US04097","ZCTA5 04097","4072",
"860Z200US04101","ZCTA5 04101","18109",
"860Z200US04102","ZCTA5 04102","18002",
"860Z200US04103","ZCTA5 04103","31185",
"860Z200US04105","ZCTA5 04105","12406",
"860Z200US04106","ZCTA5 04106","26641",
"860Z200US04107","ZCTA5 04107","9575",
"860Z200US04108","ZCTA5 04108","907",
"860Z200US04109","ZCTA5 04109","133",
"860Z200US04110","ZCTA5 04110","1752",
"860Z200US04210","ZCTA5 04210","24061",
"860Z200US04216","ZCTA5 04216","666",
"860Z200US04217","ZCTA5 04217","3283",
"860Z200US04219","ZCTA5 04219","1544",
"860Z200US04220","ZCTA5 04220","3186",
"860Z200US04221","ZCTA5 04221","1125",
"860Z200US04222","ZCTA5 04222","4173",
"860Z200US04224","ZCTA5 04224","2746",
"860Z200US04226","ZCTA5 04226","88",
"860Z200US04227","ZCTA5 04227","22",
"860Z200US04231","ZCTA5 04231","276",
"860Z200US04234","ZCTA5 04234","27",
"860Z200US04236","ZCTA5 04236","4376",
"860Z200US04237","ZCTA5 04237","286",
"860Z200US04238","ZCTA5 04238","1223",
"860Z200US04239","ZCTA5 04239","4620",
"860Z200US04240","ZCTA5 04240","37121",
"860Z200US04250","ZCTA5 04250","4813",
"860Z200US04252","ZCTA5 04252","4876",
"860Z200US04253","ZCTA5 04253","2127",
"860Z200US04254","ZCTA5 04254","3060",
"860Z200US04255","ZCTA5 04255","730",
"860Z200US04256","ZCTA5 04256","3107",
"860Z200US04257","ZCTA5 04257","2756",
"860Z200US04258","ZCTA5 04258","2766",
"860Z200US04259","ZCTA5 04259","3179",
"860Z200US04260","ZCTA5 04260","5676",
"860Z200US04261","ZCTA5 04261","488",
"860Z200US04263","ZCTA5 04263","2262",
"860Z200US04265","ZCTA5 04265","903",
"860Z200US04267","ZCTA5 04267","31",
"860Z200US04268","ZCTA5 04268","5077",
"860Z200US04270","ZCTA5 04270","6082",
"860Z200US04271","ZCTA5 04271","44",
"860Z200US04274","ZCTA5 04274","5906",
"860Z200US04275","ZCTA5 04275","464",
"860Z200US04276","ZCTA5 04276","5858",
"860Z200US04280","ZCTA5 04280","6674",
"860Z200US04281","ZCTA5 04281","5135",
"860Z200US04282","ZCTA5 04282","5817",
"860Z200US04284","ZCTA5 04284","1113",
"860Z200US04285","ZCTA5 04285","376",
"860Z200US04286","ZCTA5 04286","8",
"860Z200US04287","ZCTA5 04287","3136",
"860Z200US04289","ZCTA5 04289","1775",
"860Z200US04290","ZCTA5 04290","1488",
"860Z200US04292","ZCTA5 04292","986",
"860Z200US04294","ZCTA5 04294","3862",
"860Z200US04330","ZCTA5 04330","26322",
"860Z200US04341","ZCTA5 04341","70",
"860Z200US04342","ZCTA5 04342","1725",
"860Z200US04344","ZCTA5 04344","2995",
"860Z200US04345","ZCTA5 04345","12052",
"860Z200US04346","ZCTA5 04346","1743",
"860Z200US04347","ZCTA5 04347","2570",
"860Z200US04348","ZCTA5 04348","3152",
"860Z200US04349","ZCTA5 04349","1160",
"860Z200US04350","ZCTA5 04350","3586",
"860Z200US04351","ZCTA5 04351","2462",
"860Z200US04352","ZCTA5 04352","1721",
"860Z200US04353","ZCTA5 04353","2338",
"860Z200US04354","ZCTA5 04354","1570",
"860Z200US04355","ZCTA5 04355","2597",
"860Z200US04357","ZCTA5 04357","3522",
"860Z200US04358","ZCTA5 04358","4373",
